naive_sub_mean,naive_depth_mean,naive_sub_median,naive_depth_median,naive_sub_max,naive_depth_max,simple_sub_mean,simple_depth_mean,simple_sub_median,simple_depth_median,simple_sub_max,simple_depth_max
18.671875,5.78125,6.5,4.0,461,25,2.9375,1.9375,2.0,2.0,11,5
18.453125,5.703125,5.5,4.0,461,25,2.828125,1.90625,2.0,2.0,11,5
18.359375,5.703125,6.0,4.0,461,25,2.890625,1.9375,2.0,2.0,11,5
19.765625,5.78125,6.5,4.0,461,25,3.03125,1.984375,2.0,2.0,11,5
19.78125,5.796875,6.5,4.0,461,25,2.921875,1.921875,2.0,2.0,11,5
23.40625,6.1875,7.0,4.0,461,25,3.09375,2.0,2.0,2.0,11,5
23.515625,6.265625,7.0,4.0,461,25,3.15625,2.03125,2.0,2.0,11,5
23.53125,6.28125,7.0,4.0,461,25,3.171875,2.046875,2.0,2.0,11,5
23.875,6.421875,7.0,4.5,461,25,3.234375,2.0625,2.5,2.0,11,5
24.359375,6.5625,7.0,5.0,461,25,3.203125,2.03125,2.5,2.0,11,5
24.5,6.625,7.5,5.0,461,25,3.25,2.0625,3.0,2.0,11,5
24.546875,6.640625,7.5,5.0,461,25,3.234375,2.0625,2.5,2.0,11,5
25.328125,6.9375,9.0,5.0,461,25,3.40625,2.15625,3.0,2.0,11,5
25.4375,6.984375,9.0,5.0,461,25,3.40625,2.15625,3.0,2.0,11,5
25.390625,6.96875,9.0,5.0,461,25,3.359375,2.140625,3.0,2.0,11,5
25.59375,7.03125,9.0,5.5,461,25,3.421875,2.171875,3.0,2.0,11,5
25.828125,7.125,9.0,6.0,461,25,3.421875,2.15625,3.0,2.0,11,5
29.390625,7.53125,10.5,6.0,461,25,3.515625,2.203125,3.0,2.0,11,5
31.359375,7.75,11.0,6.0,461,25,3.6875,2.296875,3.0,2.0,11,5
29.3125,7.515625,10.0,6.0,461,25,3.609375,2.265625,3.0,2.0,11,5
29.40625,7.484375,10.0,6.0,461,25,3.65625,2.296875,3.0,2.0,11,5
29.578125,7.453125,10.0,6.0,461,25,3.5625,2.265625,3.0,2.0,9,5
29.953125,7.578125,10.0,6.0,461,25,3.65625,2.3125,3.0,2.0,9,5
31.3125,7.734375,10.5,6.0,461,25,3.828125,2.40625,3.0,2.0,9,5
30.609375,7.421875,9.5,6.0,461,25,3.75,2.359375,3.0,2.0,9,5
30.109375,7.25,9.0,6.0,461,25,3.53125,2.25,3.0,2.0,9,5
31.03125,7.46875,9.5,6.0,461,25,3.546875,2.265625,3.0,2.0,9,5
28.984375,7.203125,9.0,6.0,461,25,3.5,2.25,3.0,2.0,9,5
29.03125,7.234375,9.0,6.0,461,25,3.4375,2.21875,3.0,2.0,9,5
29.296875,7.265625,9.0,6.0,461,25,3.46875,2.234375,3.0,2.0,9,5
26.28125,7.046875,9.0,6.0,461,25,3.375,2.1875,3.0,2.0,9,5
26.0,6.953125,9.0,6.0,461,25,3.3125,2.15625,3.0,2.0,9,5
27.0625,7.328125,10.0,6.0,461,25,3.328125,2.15625,3.0,2.0,9,5
27.140625,7.34375,10.0,6.0,461,25,3.265625,2.109375,3.0,2.0,9,5
26.875,7.25,10.0,6.0,461,25,3.1875,2.0625,3.0,2.0,9,5
26.390625,7.078125,9.5,6.0,461,25,3.03125,1.984375,3.0,2.0,9,5
27.96875,7.453125,10.0,6.0,461,25,3.078125,2.015625,3.0,2.0,9,5
27.9375,7.46875,10.0,6.0,461,25,3.21875,2.078125,3.0,2.0,9,5
24.859375,7.25,10.0,6.0,461,25,3.15625,2.046875,3.0,2.0,9,5
34.25,7.921875,11.0,6.0,461,26,3.28125,2.109375,3.0,2.0,9,5
34.5,8.0,11.0,6.5,461,26,3.21875,2.078125,3.0,2.0,9,5
34.671875,8.015625,12.0,7.0,461,26,3.3125,2.109375,3.0,2.0,9,5
35.203125,8.203125,13.5,7.0,461,26,3.328125,2.125,3.0,2.0,9,5
35.765625,8.375,14.0,7.0,461,26,3.3125,2.109375,3.0,2.0,9,5
36.265625,8.609375,15.0,7.0,461,26,3.390625,2.15625,3.0,2.0,9,5
36.78125,8.609375,15.0,7.0,461,26,3.3125,2.109375,3.0,2.0,9,5
36.96875,8.734375,15.0,7.0,461,26,3.328125,2.125,3.0,2.0,9,5
38.03125,9.046875,16.0,7.5,461,26,3.625,2.265625,3.0,2.0,12,5
37.609375,8.953125,15.0,7.0,461,26,3.640625,2.28125,3.0,2.0,12,5
38.53125,9.109375,15.0,7.0,461,26,3.609375,2.265625,3.0,2.0,12,5
38.125,9.015625,15.0,7.0,461,26,3.53125,2.21875,3.0,2.0,12,5
38.609375,9.171875,15.0,7.0,461,26,3.453125,2.171875,3.0,2.0,12,5
37.578125,8.9375,15.0,7.0,461,26,3.546875,2.203125,3.0,2.0,12,5
39.140625,9.234375,15.5,7.5,461,26,3.53125,2.1875,3.0,2.0,12,5
38.4375,9.046875,14.5,7.0,461,26,3.640625,2.25,3.0,2.0,12,5
38.609375,9.109375,15.0,7.0,461,26,3.8125,2.34375,3.0,2.0,12,5
38.71875,9.171875,15.5,7.0,461,26,3.84375,2.359375,3.0,2.0,12,5
34.875,9.171875,15.5,7.0,461,26,3.796875,2.328125,3.0,2.0,12,5
34.890625,9.1875,16.0,7.5,461,26,3.734375,2.296875,3.0,2.0,12,5
36.03125,9.40625,16.0,7.5,461,26,3.953125,2.359375,3.0,2.0,12,5
35.625,9.328125,15.5,7.0,461,26,3.734375,2.265625,3.0,2.0,11,5
34.390625,9.21875,15.5,7.0,461,26,3.59375,2.1875,3.0,2.0,11,5
36.53125,9.359375,16.0,7.5,461,26,3.5,2.15625,3.0,2.0,11,5
36.78125,9.5,16.0,8.0,461,26,3.515625,2.15625,3.0,2.0,11,5
40.46875,9.828125,16.5,8.5,461,26,3.421875,2.109375,3.0,2.0,11,5
40.65625,9.921875,17.5,9.0,461,26,3.5,2.140625,3.0,2.0,11,5
40.875,10.015625,17.5,9.0,461,26,3.578125,2.1875,3.0,2.0,11,5
40.640625,9.96875,16.5,9.0,461,26,3.625,2.21875,3.0,2.0,11,5
34.59375,9.875,16.5,9.0,296,26,3.578125,2.1875,3.0,2.0,11,5
34.8125,9.96875,18.0,9.0,296,26,3.640625,2.21875,3.0,2.0,11,5
34.453125,9.859375,16.5,9.0,296,26,3.703125,2.25,3.0,2.0,11,5
34.3125,9.8125,16.5,9.0,296,26,3.671875,2.234375,3.0,2.0,11,5
31.5625,9.796875,18.0,9.0,296,26,3.796875,2.28125,3.0,2.0,11,5
31.359375,9.78125,16.5,9.0,296,26,3.921875,2.359375,3.0,2.0,11,5
29.953125,9.5,16.0,9.0,296,26,3.9375,2.375,3.0,2.0,11,5
30.046875,9.578125,16.0,9.0,296,26,3.890625,2.375,3.0,2.0,11,5
30.609375,9.75,17.0,9.0,296,26,3.890625,2.375,3.0,2.0,11,5
28.421875,9.625,17.0,9.0,296,26,4.09375,2.453125,3.5,2.5,11,5
28.640625,9.734375,18.0,9.0,296,26,4.15625,2.484375,4.0,3.0,11,5
28.203125,9.671875,18.0,9.0,296,26,4.09375,2.453125,3.5,2.5,11,5
28.59375,9.765625,19.0,9.0,296,26,4.125,2.46875,3.5,2.5,11,5
29.828125,10.078125,20.0,10.0,296,26,4.21875,2.453125,3.0,2.0,15,5
29.75,10.078125,20.0,10.0,296,26,4.109375,2.40625,3.0,2.0,15,5
29.578125,10.015625,20.0,10.0,296,26,4.0625,2.375,3.0,2.0,15,5
30.484375,10.1875,20.0,10.0,296,28,4.203125,2.4375,3.0,2.0,15,5
31.03125,10.296875,20.0,10.0,296,28,4.046875,2.359375,3.0,2.0,15,5
30.078125,10.046875,19.5,10.0,296,28,4.25,2.4375,3.0,2.0,15,5
30.84375,10.265625,20.0,10.0,296,28,4.53125,2.546875,3.5,2.5,15,5
38.796875,10.625,20.0,10.0,523,30,4.46875,2.515625,3.5,2.5,15,5
39.390625,10.78125,20.0,10.0,523,30,4.328125,2.4375,3.0,2.0,15,5
40.59375,10.96875,20.0,10.0,523,30,4.25,2.40625,3.0,2.0,15,5
40.484375,10.921875,20.0,10.0,523,30,4.46875,2.5,3.5,2.5,15,5
40.84375,10.96875,20.5,10.0,523,30,4.40625,2.46875,3.0,2.0,15,5
39.96875,10.8125,20.0,10.0,523,30,4.5,2.53125,3.5,2.5,15,5
39.640625,10.96875,20.0,10.0,523,30,4.65625,2.609375,4.0,3.0,15,5
39.375,10.875,19.5,10.0,523,30,4.703125,2.640625,4.0,3.0,15,5
43.875,11.234375,20.0,10.0,523,30,4.671875,2.609375,4.0,3.0,15,5
48.734375,11.671875,20.5,10.5,523,30,4.734375,2.625,4.0,3.0,15,5
60.921875,12.0,21.0,10.5,788,30,4.875,2.6875,4.0,3.0,15,5
67.40625,12.296875,22.0,10.5,788,30,4.78125,2.640625,4.0,3.0,15,5
67.28125,12.25,22.0,10.0,788,30,4.765625,2.609375,3.5,2.5,15,5
66.78125,12.0625,21.0,10.0,788,30,4.78125,2.625,4.0,3.0,15,5
67.90625,12.359375,22.0,10.0,788,30,4.90625,2.671875,4.0,3.0,15,5
67.109375,12.078125,21.0,10.0,788,30,4.90625,2.671875,4.0,3.0,15,5
62.6875,11.734375,20.0,10.0,788,30,4.90625,2.671875,4.0,3.0,15,5
62.125,11.53125,19.5,9.5,788,30,4.96875,2.71875,4.0,3.0,15,5
63.953125,11.828125,20.0,10.0,788,30,5.09375,2.765625,4.0,3.0,15,5
64.046875,11.546875,19.5,9.5,788,30,5.375,2.828125,4.0,3.0,21,6
64.421875,11.609375,20.0,10.0,788,30,5.609375,2.90625,4.0,3.0,21,6
65.15625,11.765625,20.5,10.0,788,30,5.578125,2.890625,4.0,3.0,21,6
65.84375,11.96875,21.0,10.0,788,30,5.796875,2.953125,4.5,3.0,21,6
64.984375,11.78125,20.5,10.0,788,30,5.84375,2.953125,4.5,3.0,21,6
67.109375,12.15625,21.0,10.0,788,30,6.09375,3.03125,5.0,3.0,21,6
66.28125,11.90625,20.5,10.0,788,30,5.78125,2.9375,5.0,3.0,21,6
66.921875,12.09375,21.0,10.0,788,30,5.96875,2.984375,5.0,3.0,21,6
65.703125,11.84375,20.5,10.0,788,30,5.75,2.90625,4.5,3.0,21,6
65.75,11.84375,20.5,10.0,788,30,5.65625,2.875,4.0,3.0,21,6
65.984375,11.953125,21.0,10.0,788,30,5.75,2.90625,4.5,3.0,21,6
66.203125,12.03125,21.0,10.0,788,30,5.75,2.90625,4.5,3.0,21,6
67.0625,12.28125,22.0,10.5,788,30,5.828125,2.921875,4.5,3.0,21,6
67.078125,12.34375,22.0,10.5,788,30,5.84375,2.9375,4.5,3.0,21,6
66.109375,12.203125,22.0,10.5,788,30,5.609375,2.84375,4.0,3.0,21,6
59.9375,12.03125,22.0,10.5,788,30,5.546875,2.84375,4.0,3.0,15,5
64.390625,12.375,24.0,11.0,788,30,5.640625,2.859375,4.0,3.0,15,5
67.125,12.875,26.5,11.0,788,30,6.015625,2.96875,5.0,3.0,15,5
74.1875,13.25,27.0,11.0,788,32,6.046875,3.0,5.0,3.0,15,5
74.296875,13.34375,27.0,11.0,788,32,6.078125,3.0,5.0,3.0,15,5
70.21875,13.203125,27.0,11.0,788,32,5.984375,2.96875,5.0,3.0,15,5
68.578125,13.078125,27.0,11.0,788,32,6.03125,3.0,5.0,3.0,15,5
67.90625,13.0,27.0,11.0,788,32,5.875,2.953125,4.5,3.0,15,5
68.65625,13.25,29.5,11.5,788,32,6.046875,3.015625,5.0,3.0,15,5
68.03125,13.125,28.0,11.0,788,32,5.890625,2.953125,5.0,3.0,15,5
57.609375,13.03125,28.0,11.0,523,32,5.671875,2.875,4.5,3.0,15,5
57.578125,13.015625,28.0,11.0,523,32,5.546875,2.828125,4.5,3.0,15,5
57.53125,13.015625,28.0,11.0,523,32,5.734375,2.890625,5.0,3.0,15,5
59.671875,13.296875,31.5,12.5,523,32,5.984375,2.96875,5.0,3.0,15,5
59.59375,13.234375,28.0,11.5,523,32,6.015625,2.953125,5.0,3.0,15,5
61.46875,13.515625,31.5,12.5,523,32,6.109375,2.96875,5.0,3.0,15,5
63.625,13.578125,31.5,12.5,523,32,6.0625,2.9375,5.0,3.0,15,5
62.71875,13.234375,28.0,11.5,523,32,5.9375,2.90625,5.0,3.0,15,5
60.453125,13.109375,28.0,11.5,523,32,5.96875,2.921875,5.0,3.0,15,5
62.828125,13.265625,28.0,11.5,523,32,5.90625,2.90625,5.0,3.0,15,5
63.234375,13.453125,29.0,12.0,523,32,5.921875,2.921875,5.0,3.0,15,5
63.265625,13.421875,29.0,12.0,523,32,5.9375,2.9375,5.0,3.0,15,5
63.640625,13.5625,29.0,12.0,523,32,6.265625,3.046875,5.0,3.0,15,5
60.203125,13.484375,29.0,12.0,523,32,6.28125,3.0625,5.0,3.0,15,5
60.046875,13.40625,29.0,12.0,523,32,6.15625,2.984375,5.0,3.0,15,5
63.546875,13.859375,35.0,13.5,523,32,6.1875,2.984375,5.0,3.0,15,5
66.0625,14.109375,37.0,13.5,523,32,6.15625,2.96875,5.0,3.0,15,5
67.75,14.3125,39.5,14.5,523,32,6.265625,3.0,5.0,3.0,15,5
67.78125,14.34375,39.5,14.5,523,32,6.34375,3.046875,5.0,3.0,15,5
68.046875,14.421875,39.5,14.5,523,32,6.234375,3.015625,5.0,3.0,15,5
65.625,14.265625,37.0,14.5,523,32,6.234375,3.03125,5.0,3.0,15,5
67.484375,14.25,37.0,13.5,523,32,6.734375,3.125,5.0,3.0,25,7
67.1875,14.1875,35.0,14.0,523,32,6.640625,3.109375,5.0,3.0,25,7
69.265625,14.3125,33.5,13.5,523,32,6.953125,3.203125,6.0,3.0,25,7
68.515625,13.984375,29.0,12.5,523,32,7.15625,3.234375,7.0,3.0,25,7
68.828125,14.078125,31.0,13.0,523,32,7.109375,3.21875,6.0,3.0,25,7
67.9375,13.875,29.0,12.0,523,32,7.015625,3.15625,5.0,3.0,25,7
77.9375,14.03125,29.0,12.0,715,32,6.96875,3.109375,5.0,3.0,25,7
78.375,14.03125,29.0,12.0,715,32,7.125,3.171875,5.0,3.0,25,7
78.453125,14.015625,29.0,12.0,715,32,7.265625,3.1875,6.0,3.0,25,7
78.109375,13.875,28.5,12.0,715,32,7.234375,3.15625,6.0,3.0,25,7
83.90625,14.15625,28.5,12.0,715,32,7.34375,3.1875,6.5,3.0,25,7
86.5625,14.296875,27.5,12.0,715,32,7.453125,3.203125,7.0,3.0,25,7
88.328125,14.40625,27.5,12.0,715,32,7.40625,3.171875,7.0,3.0,25,7
84.0,13.8125,27.0,11.5,715,32,7.4375,3.1875,7.0,3.0,25,7
84.421875,13.9375,27.5,12.0,715,32,7.75,3.265625,7.0,3.0,25,7
86.234375,14.03125,28.0,12.0,715,32,7.84375,3.28125,7.0,3.0,25,7
81.234375,14.03125,28.5,12.0,715,32,7.890625,3.3125,7.0,3.5,25,7
84.015625,14.078125,28.5,12.0,715,32,8.046875,3.328125,7.0,3.5,25,7
85.796875,14.28125,31.0,12.0,715,32,8.390625,3.40625,7.0,3.5,27,7
89.640625,14.46875,31.0,12.0,715,32,8.609375,3.46875,7.0,4.0,27,7
86.265625,14.3125,28.5,12.0,715,32,8.40625,3.421875,7.0,3.5,27,7
79.515625,14.109375,28.5,12.0,715,32,8.59375,3.484375,7.0,4.0,27,7
83.671875,14.125,28.5,12.0,715,33,8.671875,3.5,7.0,4.0,27,7
81.65625,13.984375,27.5,12.0,715,33,8.796875,3.5625,7.5,4.0,27,7
81.671875,14.0,28.5,12.0,715,33,8.578125,3.515625,7.0,4.0,27,7
84.03125,14.515625,36.0,12.5,715,33,8.578125,3.53125,7.5,4.0,27,7
82.125,14.390625,39.0,12.5,715,33,8.65625,3.5625,7.5,4.0,27,7
80.28125,14.125,34.5,12.0,715,33,8.59375,3.5625,7.0,4.0,27,7
82.28125,14.21875,34.5,12.0,715,33,8.46875,3.515625,7.0,3.0,27,7
82.0,14.1875,34.5,12.5,715,33,8.4375,3.5,7.0,3.0,27,7
74.328125,14.15625,34.5,12.0,401,33,8.34375,3.46875,7.0,3.0,27,7
74.484375,14.34375,37.5,12.5,401,33,8.28125,3.453125,7.0,3.0,27,7
80.53125,14.65625,37.5,12.5,429,36,8.546875,3.546875,7.0,3.5,27,7
81.890625,14.71875,37.5,12.5,429,36,8.40625,3.5,7.0,3.0,27,7
83.453125,14.859375,40.0,13.0,429,36,8.515625,3.546875,7.0,3.5,27,7
83.671875,15.03125,40.0,13.5,429,36,8.515625,3.515625,7.0,4.0,27,7
84.859375,15.1875,41.5,14.0,429,36,8.703125,3.578125,7.5,4.0,27,7
85.90625,15.265625,43.5,14.0,429,36,8.828125,3.625,7.5,4.0,27,7
88.359375,15.671875,45.5,15.0,429,36,9.046875,3.6875,9.0,4.0,27,7
89.15625,15.71875,47.0,15.0,429,36,8.859375,3.65625,8.5,4.0,27,7
82.703125,15.328125,45.5,15.0,401,33,8.609375,3.59375,7.0,4.0,27,7
87.765625,15.9375,49.5,15.5,401,33,8.65625,3.609375,7.0,4.0,27,7
93.375,16.140625,49.5,15.5,402,33,8.71875,3.640625,7.0,4.0,27,7
94.21875,16.328125,52.0,16.0,402,33,8.8125,3.671875,7.0,4.0,27,7
99.828125,16.75,54.0,16.0,409,33,8.9375,3.703125,7.5,4.0,27,7
100.25,16.953125,54.0,16.0,409,33,8.96875,3.71875,8.5,4.0,27,7
100.203125,16.796875,54.0,16.0,409,33,8.84375,3.671875,7.5,4.0,27,7
100.140625,16.828125,54.0,16.0,409,33,9.0,3.71875,8.5,4.0,27,7
99.359375,16.734375,52.0,16.0,409,33,9.09375,3.75,9.0,4.0,27,7
99.234375,16.78125,52.0,16.0,409,33,9.171875,3.765625,9.0,4.0,27,7
100.390625,16.984375,54.0,16.5,409,33,9.265625,3.78125,9.0,4.0,27,7
107.21875,17.125,60.0,16.5,585,33,9.234375,3.78125,9.0,4.0,27,7
104.59375,17.140625,60.0,16.5,585,33,9.171875,3.75,9.0,4.0,27,7
122.53125,17.3125,66.5,17.0,1475,33,9.203125,3.75,9.0,4.0,27,7
125.78125,17.546875,68.5,17.0,1475,33,9.234375,3.75,9.0,4.0,27,7
124.078125,17.328125,67.5,17.0,1475,33,9.125,3.71875,8.0,4.0,27,7
132.375,17.375,68.5,17.0,1475,33,9.4375,3.796875,9.0,4.0,27,7
131.4375,17.21875,68.5,17.0,1475,33,9.46875,3.796875,9.0,4.0,27,7
131.21875,17.203125,68.5,17.0,1475,33,9.609375,3.84375,9.0,4.0,27,7
111.0625,17.328125,70.5,17.0,610,33,9.703125,3.875,9.0,4.0,27,7
115.25,17.65625,81.0,17.5,610,33,9.40625,3.8125,9.0,4.0,25,7
107.203125,17.515625,81.0,17.5,585,33,9.328125,3.84375,9.0,4.0,25,7
109.3125,17.796875,85.5,18.0,585,33,9.171875,3.78125,9.0,4.0,25,7
105.734375,17.421875,81.5,17.5,585,33,9.03125,3.75,8.0,4.0,25,7
109.015625,17.765625,86.5,18.0,585,33,9.25,3.828125,9.0,4.0,25,7
109.921875,18.03125,86.5,18.0,585,33,9.5625,3.90625,9.0,4.0,25,7
110.671875,18.109375,86.5,18.0,585,33,9.8125,4.015625,9.0,4.0,25,7
108.765625,17.9375,81.5,18.0,585,33,9.84375,4.03125,9.0,4.0,25,7
107.890625,18.03125,81.5,18.0,609,33,9.5625,3.9375,9.0,4.0,25,7
110.5,18.421875,86.5,18.0,609,33,9.71875,3.984375,9.0,4.0,25,7
109.71875,18.328125,81.5,18.0,609,33,9.765625,4.015625,9.0,4.0,25,7
116.203125,18.515625,81.5,18.5,609,33,9.90625,4.046875,9.0,4.0,25,7
119.28125,18.859375,88.0,19.0,609,33,9.875,4.015625,9.0,4.0,25,7
119.03125,18.984375,86.5,18.5,609,33,9.84375,4.015625,9.0,4.0,25,7
119.96875,19.15625,86.5,18.5,609,33,9.890625,4.03125,9.0,4.0,25,7
120.484375,19.0625,86.5,18.5,609,33,9.546875,3.90625,9.0,4.0,25,7
111.46875,18.421875,75.5,18.0,609,33,9.671875,3.9375,9.0,4.0,25,7
121.390625,18.75,81.5,18.0,655,33,9.640625,3.9375,9.0,4.0,25,7
123.0,18.96875,81.5,18.5,655,33,9.953125,4.046875,9.0,4.0,25,7
127.28125,19.03125,81.5,18.5,655,33,10.015625,4.0625,9.0,4.0,25,7
126.78125,18.875,81.5,18.5,655,33,10.125,4.078125,9.0,4.0,25,7
126.3125,18.84375,81.5,18.5,655,33,10.0,4.03125,9.0,4.0,25,7
132.703125,19.015625,88.0,18.5,655,33,9.71875,3.96875,9.0,4.0,19,6
145.296875,19.71875,90.5,19.5,655,33,9.875,4.0,9.0,4.0,19,6
149.578125,20.03125,93.0,20.5,655,33,9.75,3.953125,9.0,4.0,19,6
153.4375,20.40625,95.5,21.0,655,33,9.546875,3.875,9.0,4.0,19,6
152.515625,20.171875,95.5,21.0,655,33,9.515625,3.859375,9.0,4.0,19,6
144.203125,19.734375,93.0,19.5,655,33,9.453125,3.828125,9.0,4.0,19,6
149.34375,19.90625,94.0,20.5,655,33,9.484375,3.84375,9.0,4.0,19,6
154.125,20.09375,95.5,21.0,655,33,9.46875,3.8125,9.0,4.0,19,6
152.34375,19.953125,95.5,21.0,655,33,9.4375,3.796875,9.0,4.0,19,6
156.21875,20.265625,109.0,21.0,655,33,9.40625,3.796875,9.0,4.0,19,6
149.828125,19.953125,100.0,21.0,609,33,9.15625,3.734375,9.0,4.0,19,6
158.421875,20.328125,109.0,21.0,609,33,9.1875,3.734375,9.0,4.0,19,6
166.34375,20.359375,109.0,21.0,704,33,9.09375,3.703125,9.0,4.0,19,6
161.171875,20.40625,109.0,21.0,704,33,9.328125,3.765625,9.0,4.0,19,6
164.203125,20.59375,116.5,21.5,704,33,9.109375,3.71875,9.0,4.0,19,6
168.640625,20.53125,115.5,21.0,704,34,9.0625,3.703125,9.0,4.0,19,6
175.078125,21.0,117.5,22.0,704,34,9.03125,3.703125,9.0,4.0,19,6
169.875,20.765625,115.5,21.5,704,34,8.953125,3.65625,9.0,4.0,19,6
176.109375,21.28125,127.5,22.0,704,34,8.859375,3.640625,9.0,4.0,19,6
171.65625,20.96875,115.5,21.5,704,34,8.9375,3.671875,9.0,4.0,19,6
174.71875,21.0,117.5,22.0,704,34,8.828125,3.625,9.0,4.0,19,6
176.828125,20.96875,117.5,22.0,704,34,8.6875,3.578125,9.0,4.0,19,6
178.828125,21.15625,142.5,22.5,704,34,8.578125,3.546875,8.5,4.0,19,6
177.046875,21.125,139.5,22.5,704,34,8.328125,3.484375,7.5,4.0,17,6
181.296875,21.53125,149.5,23.0,704,34,8.359375,3.484375,7.5,4.0,17,6
181.859375,21.640625,149.5,23.0,704,34,8.40625,3.5,8.5,4.0,17,6
183.296875,21.78125,149.5,23.0,704,34,8.1875,3.453125,7.5,4.0,17,6
191.953125,22.359375,156.5,23.5,704,34,8.15625,3.4375,7.0,4.0,17,6
193.90625,22.4375,157.0,24.0,704,34,8.109375,3.40625,7.0,4.0,17,6
189.125,22.140625,156.5,23.5,704,34,8.0625,3.40625,7.0,4.0,17,6
188.75,22.1875,153.5,23.5,704,34,8.109375,3.4375,7.0,4.0,17,6
194.484375,22.3125,156.5,24.0,704,34,8.3125,3.46875,7.5,4.0,19,6
208.203125,22.5625,157.0,24.0,976,34,8.515625,3.546875,8.5,4.0,19,6
209.03125,22.6875,157.0,24.0,976,34,8.625,3.59375,8.5,4.0,19,6
213.1875,22.734375,158.0,24.0,976,34,8.515625,3.5625,8.5,4.0,19,6
222.109375,22.890625,165.0,24.0,976,34,8.703125,3.609375,9.0,4.0,19,6
217.65625,22.484375,158.0,24.0,976,34,8.5,3.578125,7.5,4.0,19,6
215.25,22.265625,158.0,23.5,976,34,8.515625,3.578125,7.5,4.0,19,6
207.609375,21.765625,152.0,23.0,976,34,8.515625,3.59375,7.0,4.0,19,6
207.125,21.75,149.0,23.0,976,34,8.546875,3.59375,7.5,4.0,19,6
218.109375,22.375,157.0,23.5,976,34,8.8125,3.640625,9.0,4.0,19,6
223.0,22.9375,158.0,24.0,976,34,9.0625,3.71875,9.0,4.0,19,6
228.546875,23.265625,165.0,25.0,976,34,9.109375,3.71875,9.0,4.0,19,6
232.84375,23.4375,165.0,25.5,976,34,9.15625,3.734375,9.0,4.0,19,6
236.515625,23.234375,169.5,25.5,976,34,9.03125,3.703125,9.0,4.0,19,6
237.578125,23.3125,188.0,26.0,976,34,9.015625,3.6875,9.0,4.0,19,6
245.28125,23.09375,205.0,26.0,976,34,8.90625,3.625,8.0,4.0,19,6
247.453125,23.265625,205.0,26.0,976,34,8.84375,3.609375,8.0,4.0,19,6
248.9375,23.21875,205.0,26.0,976,34,8.578125,3.546875,7.0,4.0,19,6
255.40625,23.46875,209.5,26.0,976,34,8.96875,3.671875,9.0,4.0,19,6
259.53125,23.625,218.5,26.0,976,34,9.0,3.671875,9.0,4.0,19,6
268.703125,23.8125,227.5,26.0,976,34,9.21875,3.734375,9.0,4.0,19,6
268.28125,23.8125,227.5,26.0,976,35,9.328125,3.78125,9.0,4.0,19,6
273.90625,23.734375,230.5,26.0,976,35,9.3125,3.78125,9.0,4.0,19,6
279.75,23.734375,230.5,26.0,976,35,9.15625,3.75,9.0,4.0,19,6
275.078125,23.625,227.5,26.0,976,35,9.328125,3.8125,9.0,4.0,19,6
276.328125,23.4375,225.5,26.0,976,35,9.296875,3.796875,9.0,4.0,19,6
282.28125,23.59375,225.5,26.0,976,35,9.515625,3.84375,9.0,4.0,21,6
285.390625,23.78125,230.5,26.0,976,35,9.578125,3.875,9.0,4.0,21,6
294.3125,24.1875,235.5,26.0,976,35,9.75,3.953125,9.0,4.0,21,6
274.5625,23.53125,225.5,26.0,976,35,9.71875,3.9375,9.0,4.0,21,6
275.640625,23.78125,225.5,26.0,976,35,9.8125,3.984375,9.0,4.0,21,6
278.03125,23.859375,225.5,26.0,976,35,9.8125,3.96875,9.0,4.0,21,6
273.390625,23.6875,218.5,26.0,976,35,9.546875,3.921875,9.0,4.0,19,6
273.234375,23.484375,218.5,26.0,976,35,9.453125,3.890625,9.0,4.0,19,6
280.0,23.6875,225.5,26.0,976,35,9.609375,3.90625,9.0,4.0,19,6
284.703125,23.734375,225.5,26.0,976,35,9.765625,3.953125,10.0,4.0,19,6
288.75,24.140625,230.5,26.0,976,35,10.046875,4.03125,11.0,4.0,19,6
290.734375,24.21875,230.5,26.0,976,35,10.234375,4.078125,11.0,4.0,19,6
293.28125,24.265625,231.5,26.0,976,35,10.4375,4.125,11.5,4.0,19,6
297.390625,24.1875,238.0,26.0,976,35,10.75,4.1875,12.5,4.5,25,7
296.265625,23.953125,238.0,26.0,976,35,10.671875,4.171875,12.5,4.5,25,7
286.59375,24.0,231.5,26.0,976,35,10.578125,4.140625,12.5,4.5,25,7
274.296875,23.5,225.5,25.5,976,35,10.21875,4.046875,11.5,4.0,25,7
273.921875,23.3125,225.5,25.5,976,35,10.203125,4.0625,11.0,4.0,25,7
280.53125,23.390625,229.0,26.0,976,35,10.203125,4.0625,11.0,4.0,25,7
311.40625,23.515625,229.0,26.0,2506,36,10.046875,4.03125,10.5,4.0,25,7
322.703125,23.828125,229.0,26.0,2506,36,10.078125,4.046875,10.5,4.0,25,7
324.359375,23.8125,229.0,26.0,2506,36,10.0,4.015625,10.5,4.0,25,7
330.96875,23.75,229.0,26.0,2506,36,10.03125,4.015625,10.5,4.0,25,7
346.75,24.109375,231.5,26.0,2506,36,10.109375,4.046875,11.0,4.0,25,7
341.046875,24.15625,225.5,26.5,2506,36,10.109375,4.078125,11.0,4.0,25,7
370.234375,24.671875,231.5,27.0,2506,36,10.109375,4.09375,11.0,4.5,25,7
378.453125,24.84375,238.0,27.0,2506,36,10.015625,4.0625,10.0,4.0,25,7
